0,0.0077833789404545,0,0.00828013945757097
0.0665555500000004,0.0056583018594545,9.9999999999989e-05,0.00826871114357097
0.0666555500000001,0.0050782968134545,0.0666555554999999,0.00771601710757097
0.13322222,0.0050778007614545,0.0667555554999999,0.00668737381157097
0.13332222,0.0020740414244545,0.1333111111,0.00519938712657097
0.199877770000001,0.0016397658514545,0.1334111111,0.00342832806857097
0.19997777,-0.000587117301245502,0.1999666666,0.00138489097757097
0.266533330000001,-0.0025946452045455,0.2000666666,-0.000835237708060029
0.266633330000001,-0.0046504782315455,0.2333,-0.00289267335042903
0.299866660000001,-0.0066696241715455,0.2999555555,-0.00484624288842903
0.36652222,-0.0081700817595455,0.3000555555,-0.00641958268742903
0.43327777,-0.0091961366515455,0.3666111112,-0.00762943873242903
0.499833330000001,-0.0056034404255455,0.3667111112,-0.00837871246942903
0.499933330000001,-0.0056034404255455,0.4332777782,-0.00856491408342903
0.566488880000001,-0.0056034404255455,0.4333777782,-0.00819055093742903
0.566588880000001,-0.0017417123445455,0.4999333332,-0.00736323323342903
0.633144440000001,-0.0032774358485455,0.5000333332,-0.00605022749042903
0.63324444,-0.0013945198355455,0.5665888892,-0.00447565234642903
0.699811110000001,0.000262616495254498,0.5666888892,-0.00251142180042903
0.69991111,0.0036803831204545,0.6332444442,-0.000472580633429029
0.766466660000001,0.0053907743334545,0.6333444442,0.00157485233657097
0.766566660000001,0.0047440106384545,0.6999000002,0.00344395973957097
0.83312222,0.0054051601744545,0.7000000002,0.00511525859657097
0.833222220000001,0.0077528701944545,0.7665555552,0.00649808049557097
0.89977777,0.0077914874754545,0.7666555552,0.00743464840557097
0.899877770000002,0.0050625516474545,0.8332222222,0.00789391837157097
0.966433330000001,0.0043104854084545,0.8333222222,0.00781344537357097
0.966533330000001,0.0039062488834545,0.8998777782,0.00723572698457097
1.03308888,0.0026465951524545,0.8999777782,0.00620778784957097
1.03318888,-0.0015077184565455,0.9665333332,0.00474383432657097
1.09975555,-0.0012208079510455,0.9666333332,0.00296950636457097
1.09985555,-0.0050841149855455,1.0331888892,0.000922272838570971
1.16641111,-0.0067311326745455,1.0332888892,-0.00113174951232903
1.16651111,-0.0080415976575455,1.0998444442,-0.00316180732142903
1.23306666,-0.0068010895605455,1.0999444442,-0.00493959269942903
1.23316666,-0.0088608514205455,1.1665111112,-0.00652433592542903
1.2664,-0.0083862651545455,1.1666111112,-0.00762894246242903
1.33305555,-0.0084629997185455,1.1998333332,-0.00827609859642903
1.33315555,-0.0061587710135455,1.2664888892,-0.00838783658142903
1.39971111,-0.0062515345155455,1.2665888892,-0.00800858165742903
1.39981111,-0.0052767104215455,1.3331444442,-0.00708248920642903
1.46636666,-0.0013245623565455,1.3332444442,-0.00577973323042903
1.46646666,0.000317407484954498,1.3998111112,-0.00419437368042903
1.53302222,0.0013840660764545,1.3999111112,-0.00233388429842903
1.53312222,0.0037920917764545,1.4664666662,-0.000378859087229029
1.59967777,0.0055137068594545,1.4665666662,0.00165975667057097
1.59977777,0.0049534945484545,1.5331222222,0.00352568785357097
1.66634444,0.0052507163074545,1.5332222222,0.00511054374457097
1.66644444,0.0060161508924545,1.5997777782,0.00641111848557097
1.733,0.0076896876464545,1.5998777782,0.00724805044957097
1.7331,0.0070824053454545,1.6664333332,0.00762885856557097
1.79965555,0.0056291142624545,1.6665333332,0.00752790766557097
1.79975555,0.0026362293104545,1.7330888892,0.00695925013857097
1.86631111,0.0027327551524545,1.7331888892,0.00586290706057097
1.86641111,-0.0010324437703455,1.7997555552,0.00437376215257097
1.93296666,-0.0010324859012455,1.7998555552,0.00268466292757097
1.93306666,-0.0025771973485455,1.8664111112,0.000737883814570971
1.99963333,-0.0042184485265455,1.8665111112,-0.00131310135812903
1.99973333,-0.0070182162205455,1.9330666662,-0.00325620513842903
2.06628888,-0.0077771367325455,1.9331666662,-0.00493670369142903
2.06638888,-0.0079061831625455,1.9997222222,-0.00634640527442903
2.13294444,-0.0075960519625455,1.9998222222,-0.00736077231742903
2.13304444,-0.0070173117355455,2.0663777782,-0.00791600799042903
2.1996,-0.0058590489925455,2.0664777782,-0.00800910980242903
2.1997,-0.0064229664175455,2.1330333332,-0.00755413680542903
2.23293333,-0.0047016812435455,2.1331333332,-0.00661605223942903
2.29958888,-0.0031613731315455,2.1663666662,-0.00531399228242903
2.29968888,-0.0015151379505455,2.2330222222,-0.00373825642342903
2.36624444,0.0021570807894545,2.2331222222,-0.00195505899342903
2.36634444,0.0030223364644545,2.2996777782,-1.34964386290293e-05
2.4329,0.0049531803594545,2.2997777782,0.00194466747057097
2.433,0.0051490725444545,2.3663444442,0.00370891204857097
2.49955555,0.0063047465404545,2.3664444442,0.00527965210057097
2.49965555,0.0061630944544545,2.4330000002,0.00640685503957097
2.56622222,0.0068971316374545,2.4331000002,0.00725585227857097
2.56632222,0.0055382456544545,2.4996555552,0.00753686079957097
2.63287777,0.0050534326594545,2.4997555552,0.00743027427757097
2.63297777,0.0033143686424545,2.5663111112,0.00678417370657097
2.69953333,0.0022515904954545,2.5664111112,0.00574979188657097
2.69963333,0.000127129947554498,2.6329666662,0.00427206399257097
2.76618888,-0.0014296718885455,2.6330666662,0.00258687346957097
2.76628888,-0.0050819049855455,2.6996222222,0.000651809409570971
2.83284444,-0.0065664478145455,2.6997222222,-0.00130583955002903
